-0.66121	33.696	12.162	5.6613	-6.9212	-3.7633	-3.6035	2.141	1.3821	-0.78249	-1.855	-3.462	3.9973	0.32254	-1.0168	-72.967	-60.203	111.54	-9.1357	-43.477	-7.5789	49.466	13.501	-17.926	8.7575	2.9755	1.7504	-4.006
-0.75461	29.894	14.005	4.5184	-6.4915	-3.5997	-4.5953	1.5112	2.877	-1.8719	-0.8414	-3.1688	2.5396	0.32436	-3.736	-152.08	73.742	-45.718	17.186	6.5414	-39.671	-25.194	59.799	-43.578	40.543	11.73	-58.309	0.072861
-0.64405	30.155	12.177	6.1028	-6.6455	-3.8424	-5.4869	0.86025	4.0703	-2.2093	-1.542	-1.9411	0.85703	-0.2651	4.4223	10.458	-73.132	63.377	-6.1578	-9.7062	-35.663	-26.036	47.732	-13.493	-28.024	49.106	-67.303	-23.578
-0.70598	30.112	11.857	6.735	-5.3687	-4.2909	-6.3715	0.95092	4.2856	-2.3885	-0.72927	-2.4568	0.32677	-0.35026	-2.4771	-1.7305	-12.811	25.286	51.071	-17.94	-35.385	3.6266	8.6099	-7.1687	32.509	-20.626	-21.21	-3.4063
-0.7402	25.84	12.197	8.4607	-3.3233	-5.5581	-6.9823	-0.19779	4.7237	-2.1753	-0.94514	-1.9987	-0.80353	-0.52377	-1.369	-170.89	13.614	69.03	81.816	-50.688	-24.433	-45.949	17.523	8.527	-8.6349	18.325	-45.212	-6.9403
-1.1318	21.013	12.781	9.4857	-0.64573	-7.2673	-4.8021	-1.732	2.7715	-2.3628	0.085746	-1.9328	-0.72437	0.011356	-15.662	-193.08	23.359	40.998	107.1	-68.37	87.207	-61.369	-78.087	-7.5001	41.236	2.6348	3.1664	21.405
-0.8981	22.196	11.611	10.775	-0.37862	-6.0463	-6.7459	-1.1393	1.9115	-1.8403	-0.41385	-1.1367	-1.0759	-0.41381	9.3463	47.334	-46.797	51.58	10.685	48.84	-77.748	23.709	-34.401	20.902	-19.984	31.842	-14.059	-17.007
-1.0312	18.456	11.84	12.853	-0.22019	-5.806	-7.5162	-1.3863	2.1294	-2.0023	-0.077947	-0.8352	-1.275	-1.0559	-5.3245	-149.61	9.1667	83.129	6.3369	9.6141	-30.813	-9.8791	8.7194	-6.4827	13.436	12.062	-7.9664	-25.685
-1.0597	17.234	11.12	12.948	1.1392	-6.0994	-6.8909	-1.7962	1.6388	-1.9579	0.23924	-0.55632	-1.5022	-0.5149	-1.1398	-48.888	-28.793	3.7993	54.377	-11.736	25.009	-16.397	-19.624	1.7783	12.688	11.155	-9.0875	21.641
-1.1761	13.851	12.47	12.839	1.0782	-6.1604	-6.2714	-2.172	1.0638	-1.8244	1.2244	-0.98973	-1.4359	-0.87379	-4.6554	-135.3	53.994	-4.3628	-2.4411	-2.4409	24.78	-15.033	-23.002	5.3379	39.406	-17.337	2.6536	-14.356
-1.4028	14.237	11.399	12.511	1.8746	-7.3882	-6.9774	-1.7474	2.2706	-2.0263	1.0112	-0.13377	-1.7512	-0.8263	-9.0678	15.424	-42.85	-13.15	31.856	-49.11	-28.24	16.983	48.274	-8.0762	-8.5262	34.239	-12.615	1.8994
-1.6477	15.078	11.032	11.368	-0.65353	-6.2276	-6.7827	-2.6371	3.6153	-1.8714	1.4532	0.018608	-1.3497	-0.9539	-9.7975	33.637	-14.686	-45.701	-101.13	46.423	7.7897	-35.587	53.789	6.199	17.678	6.095	16.06	-5.1039
-1.6321	18.431	9.2862	10.005	-1.8024	-5.9547	-6.0236	-1.3651	2.7668	-0.87578	0.98322	-0.012232	-0.24563	0.39968	0.62358	134.13	-69.823	-54.531	-45.955	10.917	30.364	50.88	-33.942	39.823	-18.799	-1.2336	44.165	54.143
-1.5835	20.91	9.6715	8.1378	-2.2831	-7.5589	-5.5152	-2.2757	2.8305	-0.10336	1.3154	-0.70058	-1.189	2.6142	1.9461	99.184	15.409	-74.676	-19.227	-64.17	20.338	-36.424	2.5493	30.897	13.288	-27.534	-37.737	88.581
-1.3949	22.748	8.6887	7.7938	-4.3328	-7.8941	-4.5647	-1.2503	3.9255	-0.35532	0.64849	-0.47842	-0.25713	1.1469	7.545	73.492	-39.31	-13.761	-81.99	-13.409	38.02	41.014	43.798	-10.078	-26.677	8.8862	37.277	-58.695
-1.3266	24.782	7.7053	7.7745	-5.9186	-8.1389	-5.0456	-0.44902	4.8467	-0.30623	1.5884	-0.67193	-1.4122	1.9499	2.7308	81.387	-39.338	-0.77319	-63.432	-9.7898	-19.239	32.052	36.849	1.9638	37.596	-7.7403	-46.205	32.12
-1.2135	22.957	9.6809	5.1581	-6.2099	-7.7441	-4.9564	0.48973	3.862	0.93779	0.02126	0.48453	-0.94394	1.228	4.5247	-73.032	79.025	-104.65	-11.651	15.792	3.5671	37.55	-39.388	49.761	-62.685	46.258	18.732	-28.875
-1.2038	25.042	8.5898	4.5586	-6.2016	-8.2872	-4.1363	0.45964	5.1709	0.13054	-0.42722	1.5882	-1.0888	1.2883	0.38695	83.438	-43.644	-23.982	0.3319	-21.723	32.807	-1.2039	52.355	-32.29	-17.939	44.146	-5.7958	2.4114
-1.2912	25.137	9.0912	3.6247	-5.8227	-8.2493	-3.3891	0.69787	5.5374	1.004	-0.27802	0.58482	-1.4411	1.9844	-3.4982	3.7997	20.055	-37.356	15.156	1.515	29.888	9.5291	14.658	34.939	5.968	-40.134	-14.09	27.846
-1.375	26.331	8.4982	2.0103	-5.8	-8.405	-2.9192	0.25067	5.6819	1.0138	-0.66541	1.0349	-2.0006	1.5954	-3.3498	47.737	-23.72	-64.575	0.9089	-6.2277	18.795	-17.888	5.7829	0.39053	-15.496	18.004	-22.381	-15.562
-1.35	29.726	7.4844	2.2226	-6.7963	-8.0877	-1.8812	0.34288	4.9639	1.4742	-1.7673	1.9606	-2.0921	1.1308	1.001	135.8	-40.551	8.4933	-39.853	12.69	41.521	3.6883	-28.722	18.415	-44.077	37.028	-3.6582	-18.581
-1.0415	30.195	7.9198	3.8615	-9.0805	-8.3809	-0.36402	0.018547	6.512	-0.25861	-1.1962	2.8091	-2.3747	0.71191	12.337	18.774	17.416	65.553	-91.37	-11.726	60.685	-12.973	61.924	-69.311	22.846	33.941	-11.305	-16.757
-0.82905	28.525	9.5238	3.4626	-9.066	-8.5058	0.14552	-0.59239	7.2447	0.32127	-1.9716	2.094	-1.5895	0.78851	8.4996	-66.81	64.163	-15.952	0.58137	-4.9985	20.381	-24.438	29.308	23.195	-31.016	-28.606	31.41	3.0638
-0.76861	31.299	8.9276	2.3004	-9.7783	-7.6136	0.030451	-0.88043	7.2698	-0.089747	-2.2267	2.1838	-0.87646	0.40365	2.4178	110.98	-23.848	-46.492	-28.492	35.692	-4.6026	-11.522	1.0045	-16.441	-10.207	3.5904	28.52	-15.394
-0.6843	32.104	7.0738	3.8843	-10.209	-8.9278	1.1506	-0.74305	7.6893	-0.80947	-2.1233	2.8077	-1.9043	1.3815	3.3721	32.168	-74.152	63.36	-17.211	-52.57	44.807	5.4954	16.777	-28.789	4.1383	24.959	-41.113	39.114
-0.68126	34.275	8.3755	1.5651	-10.577	-7.629	0.38313	0.21436	6.0375	-0.79577	-1.9805	3.0955	-1.7317	0.95747	0.12187	86.859	52.066	-92.771	-14.746	51.951	-30.7	38.296	-66.071	0.5478	5.7118	11.509	6.904	-16.962
-0.77755	31.593	10.147	0.61816	-11.248	-6.8371	1.7715	-1.8312	7.3016	-1.7019	-1.3706	3.2037	-2.5109	1.8438	-3.8518	-107.29	70.846	-37.876	-26.811	31.675	55.535	-81.824	50.564	-36.247	24.397	4.331	-31.17	35.453
-1.226	31.093	9.8619	0.10904	-10.745	-5.5124	0.37297	-1.9139	6.6229	-1.5721	-0.88055	2.4439	-0.7681	1.2913	-17.937	-20.001	-11.388	-20.365	20.1	52.989	-55.941	-3.3053	-27.147	5.1955	19.6	-30.394	69.714	-22.102
-1.9206	23.913	5.7506	2.3705	-10.304	-4.3031	0.78074	-0.20815	6.3098	-3.7869	-0.85675	4.5617	-0.59805	-0.9633	-27.783	-287.2	-164.45	90.457	17.633	48.371	16.311	68.229	-12.521	-88.593	0.95195	84.712	6.8022	-90.182
-3.5142	21.275	1.1657	3.0755	-5.9474	-1.8425	1.8982	-0.8885	4.2505	-2.5491	1.7371	1.8634	0.4362	-0.10668	-63.744	-105.5	-183.4	28.203	174.27	98.425	44.697	-27.214	-82.373	49.51	103.76	-107.93	41.37	34.265
-4.975	4.8148	-2.9893	0.20155	-2.5377	-1.6006	1.6759	-0.17818	2.2663	0.40651	1.1257	2.3594	1.6807	-1.0837	-58.432	-658.42	-166.2	-114.96	136.39	9.6781	-8.8908	28.413	-79.367	118.23	-24.456	19.838	49.779	-39.083
-6.4793	4.6244	-3.3731	3.7643	4.101	2.1557	1.1452	0.96924	-1.3332	3.0461	-0.17403	0.98106	0.76052	0.28645	-60.174	-7.6163	-15.353	142.51	265.55	150.25	-21.228	45.897	-143.98	105.58	-51.99	-55.133	-36.806	54.808
-6.7957	-7.3258	-7.858	5.4417	1.8946	-1.5101	-0.12826	1.0828	1.3975	2.1219	-0.46534	0.8637	-0.44999	1.691	-12.657	-478.01	-179.4	67.094	-88.254	-146.63	-50.938	4.5446	109.23	-36.966	-11.652	-4.6944	-48.42	56.183
-8.3031	-19.271	-18.199	-0.41823	-2.0435	2.3246	1.6733	0.37359	-0.72405	2.859	1.7638	2.1892	1.0105	0.27104	-60.295	-477.8	-413.65	-234.4	-157.53	153.39	72.063	-28.37	-84.863	29.482	89.166	53.018	58.421	-56.799
-8.4003	-30.928	-20.889	-0.87313	-3.0839	1.3587	0.43351	1.6639	0.2897	3.8061	-0.36051	-1.6113	0.27617	0.68347	-3.8867	-466.29	-107.57	-18.196	-41.613	-38.637	-49.593	51.611	40.55	37.883	-84.973	-152.02	-29.375	16.497
-7.9531	-25.514	-19.624	2.424	-2.3919	2.0557	-0.71969	1.2517	-1.9905	1.5712	-0.58195	-0.40393	0.9435	0.55621	17.886	216.56	50.574	131.88	27.677	27.881	-46.128	-16.486	-91.208	-89.395	-8.8577	48.297	26.693	-5.0906
-6.7243	-8.7326	-14.141	4.0695	-1.1481	2.9243	-0.91148	2.5267	-1.0668	1.9784	0.017394	-1.1825	-0.58943	-0.1193	49.152	671.26	219.34	65.818	49.754	34.743	-7.6715	51.001	36.949	16.288	23.974	-31.144	-61.317	-27.02
-6.1786	11.152	-9.1682	3.8259	0.54467	2.6228	-1.3671	0.23254	-2.7405	2.3195	-0.31284	-0.80597	-0.97256	-1.2278	21.828	795.37	198.9	-9.7432	67.71	-12.059	-18.224	-91.767	-66.949	13.643	-13.209	15.062	-15.325	-44.338
-5.7037	11.116	-9.527	-0.81741	3.4044	0.5783	0.049774	0.99233	-2.3743	2.5812	0.77274	0.56771	0.33273	-1.0361	18.996	-1.4362	-14.354	-185.73	114.39	-81.782	56.674	30.392	14.646	10.471	43.423	54.947	52.212	7.6653
-4.7171	18.946	-7.7569	-2.0316	9.806	0.38899	-0.89516	-1.1508	-2.6345	1.9581	-0.080886	0.99293	-0.072975	-0.26314	39.466	313.2	70.803	-48.569	256.06	-7.5725	-37.797	-85.725	-10.407	-24.924	-34.145	17.009	-16.228	30.919
-3.9293	23.626	4.5564	-3.6499	3.7321	3.0603	-1.1082	1.7113	-5.7464	-1.0119	1.5091	-0.79938	0.62102	-0.13278	31.51	187.21	492.54	-64.73	-242.96	106.85	-8.5234	114.48	-124.47	-118.8	63.6	-71.692	27.76	5.2144
-3.6185	18.675	9.9284	-4.2671	-0.84959	6.7535	0.041926	-0.65838	-4.4754	-2.4891	2.4722	-0.61066	-1.4441	0.71051	12.433	-198.05	214.88	-24.688	-183.27	147.73	46.007	-94.787	50.842	-59.089	38.525	7.5488	-82.603	33.731
-3.6461	9.7593	14.677	-6.8885	-2.2643	8.031	1.6898	-1.2933	-5.3666	-2.295	3.3259	-0.02985	-3.7847	2.2903	-1.1037	-356.63	189.95	-104.86	-56.587	51.099	65.913	-25.397	-35.651	7.7646	34.148	23.233	-93.625	63.193
-3.8137	4.7437	16.106	-5.9667	-3.5077	6.9713	3.8164	-2.4535	-5.7688	-0.97742	2.9137	-1.469	-2.8119	1.6207	-6.7042	-200.63	57.142	36.875	-49.737	-42.388	85.067	-46.409	-16.088	52.704	-16.491	-57.566	38.913	-26.786
-3.8817	7.0289	16.164	-6.2624	-4.1187	6.8484	3.4289	-2.2409	-5.9855	-1.371	3.0102	-1.2647	-3.5728	1.7091	-2.719	91.408	2.3192	-11.831	-24.442	-4.9136	-15.502	8.5061	-8.6649	-15.742	3.8622	8.1713	-30.438	3.537
-3.9277	1.8793	15.33	-3.1015	-4.0372	6.8787	4.3923	-2.5736	-6.8749	-1.2773	3.5764	-2.2069	-3.5355	2.0683	-1.8407	-205.98	-33.359	126.44	3.2614	1.2121	38.538	-13.307	-35.577	3.7465	22.648	-37.688	1.4939	14.366
-4.2445	0.77492	15.091	-2.103	-3.8175	6.2926	2.8516	-1.6555	-7.0868	-0.14853	3.0969	-1.7363	-2.9252	1.3293	-12.671	-44.177	-9.5366	39.941	8.7872	-23.446	-61.631	36.722	-8.4763	45.152	-19.181	18.822	24.411	-29.56
-4.2785	6.2403	10.086	-1.6687	-0.22107	6.5082	1.4845	-1.836	-5.6089	-1.8484	3.2428	-1.64	-2.0474	0.34204	-1.3613	218.62	-200.2	17.374	143.86	8.6246	-54.682	-7.2188	59.117	-67.995	5.8361	3.8536	35.11	-39.489
-4.3507	-0.027911	11.833	-0.87808	0.80758	6.2154	1.0652	-1.7243	-6.6208	-2.3699	3.217	-0.19976	-2.7387	0.76055	-2.8882	-250.73	69.86	31.623	41.146	-11.713	-16.771	4.4688	-40.476	-20.86	-1.0337	57.61	-27.652	16.74
-4.4902	3.1187	10.656	-1.9318	0.24824	5.6599	1.7973	0.049228	-6.9635	-1.7088	1.4204	-0.13081	-4.1034	1.2207	-5.5805	125.87	-47.062	-42.149	-22.374	-22.219	29.281	70.94	-13.711	26.443	-71.863	2.7581	-54.585	18.405
-4.643	5.6124	6.8798	-3.2693	2.5405	5.857	1.8952	-0.22476	-4.6911	-3.3934	1.8644	-0.74471	-4.3487	0.44356	-6.1124	99.747	-151.06	-53.5	91.69	7.8822	3.9157	-10.959	90.898	-67.383	17.759	-24.556	-9.8136	-31.084
-5.1371	12.795	-3.2171	0.11866	5.3485	3.3873	0.35141	1.7712	-7.3617	-2.2573	0.18434	1.1989	-3.765	-1.7061	-19.762	287.32	-403.87	135.52	112.32	-98.787	-61.75	79.84	-106.83	45.444	-67.201	77.747	23.347	-85.988
-5.4501	11.488	-10.234	2.5786	6.489	-0.28238	0.10008	3.0466	-4.9451	-2.9509	1.4887	1.2397	-1.5859	-0.61852	-12.521	-52.29	-280.69	98.398	45.618	-146.79	-10.053	51.015	96.666	-27.745	52.175	1.6304	87.165	43.505
-5.2539	6.4952	-22.203	-3.5393	8.3516	1.4374	0.25521	4.2332	-3.1097	-1.8906	1.2266	2.1564	-0.82932	-1.426	7.8486	-199.72	-478.75	-244.72	74.505	68.79	6.2053	47.463	73.415	42.414	-10.486	36.67	30.263	-32.299
-5.0057	12.299	-22.699	-2.9478	5.9434	-0.44199	-0.14894	3.8831	-2.6579	-1.8878	0.73559	2.0972	0.67626	-1.3967	9.9258	232.14	-19.851	23.662	-96.33	-75.174	-16.166	-14.002	18.071	0.11007	-19.639	-2.3696	60.223	1.1707
-4.6953	21.53	-17.971	-1.1266	4.4728	0.1331	-2.699	2.3666	-3.3465	-2.2558	0.62002	2.0802	-0.67841	-1.132	12.418	369.27	189.13	72.846	-58.825	23.003	-102	-60.661	-27.543	-14.721	-4.6225	-0.68043	-54.187	10.588
-4.5855	20.841	-19.842	-4.4345	3.1811	2.1845	-2.0743	1.0601	-4.1306	-2.0042	0.53161	2.9175	-0.5252	-0.17164	4.3899	-27.562	-74.816	-132.31	-51.665	82.057	24.987	-52.261	-31.364	10.065	-3.5366	33.494	6.1282	38.416
-4.8113	21.056	-19.569	-6.8191	0.32725	3.7219	2.2559	3.0768	-3.9282	-1.4819	0.17153	3.5219	0.02816	-0.071961	-9.0316	8.5753	10.895	-95.386	-114.15	61.496	173.21	80.668	8.0939	20.893	-14.403	24.174	22.134	3.987
-5.2314	17.315	-13.804	-3.701	-1.606	2.0884	1.8937	2.6309	-4.3435	-0.72987	-0.32153	1.9562	-0.82567	1.538	-16.803	-149.64	230.62	124.72	-77.328	-65.339	-14.488	-17.835	-16.612	30.081	-19.722	-62.629	-34.153	64.4
-6.0417	11.248	-10.685	-8.0281	-3.1783	-1.424	-0.26269	2.907	-2.5509	-1.004	-2.334	-0.93888	-1.7138	0.89208	-32.41	-242.65	124.74	-173.08	-62.893	-140.5	-86.257	11.044	71.706	-10.964	-80.501	-115.8	-35.526	-25.838
-6.8773	-14.509	-3.7791	-9.3136	-4.8173	1.3445	1.8649	2.6485	-1.6041	1.2744	-0.29176	-0.88337	-1.0888	1.5872	-33.427	-1030.3	276.24	-51.421	-65.562	110.74	85.105	-10.341	37.87	91.135	81.691	2.2202	25.001	27.804
-7.2245	-28.755	5.0988	-2.8898	-1.034	2.4381	3.8667	3.7918	1.0074	1.8354	-0.44346	0.01581	-0.24829	-0.35076	-13.888	-569.85	355.11	256.95	151.34	43.742	80.071	45.733	104.46	22.438	-6.0681	35.967	33.62	-77.517
-5.7749	-21.582	15.162	3.9059	2.108	-0.029666	-0.47116	-1.3304	-0.4017	1.8578	-0.16488	-0.5079	-1.7609	-1.2103	57.985	286.93	402.55	271.83	125.68	-98.709	-173.51	-204.89	-56.362	0.89835	11.143	-20.948	-60.503	-34.383
-4.9205	-20.473	17.81	6.4428	1.9927	-2.4895	-1.9311	2.1732	0.48976	2.3875	-2.0087	-1.7106	-0.29744	-1.581	34.177	44.352	105.91	101.47	-4.6125	-98.392	-58.397	140.14	35.658	21.187	-73.753	-48.109	58.537	-14.827
-4.5804	-12.13	17.423	6.6405	0.41432	-1.6949	-2.0104	2.4447	0.7746	3.0869	-2.5468	-2.4479	0.14661	-1.9517	13.603	333.73	-15.502	7.9088	-63.136	31.783	-3.1732	10.859	11.394	27.977	-21.522	-29.493	17.762	-14.828
-4.3054	-8.6783	17.669	5.3896	-1.4347	-0.75746	0.55632	2.6794	0.84866	-0.43645	-4.3776	-2.5603	3.0287	0.037986	11	138.06	9.8462	-50.033	-73.96	37.497	102.67	9.3888	2.9624	-140.93	-73.232	-4.4945	115.28	79.588
-4.1979	-2.4375	15.366	3.3186	-2.6814	3.1736	2.9132	1.3185	-1.7165	-2.3859	-3.3582	-1.1377	4.2717	-0.9957	4.302	249.63	-92.13	-82.841	-49.87	157.24	94.275	-54.435	-102.6	-77.979	40.774	56.902	49.72	-41.347
-4.2006	4.4723	10.089	1.3478	2.0632	6.4269	1.0529	-2.0704	-3.3762	-1.0923	-0.24513	-1.8221	1.5069	-1.191	-0.11007	276.39	-211.06	-78.832	189.79	130.13	-74.412	-135.56	-66.39	51.743	124.52	-27.373	-110.59	-7.8118
-4.3183	4.237	7.9705	0.33406	3.5941	8.1005	0.7222	-4.1803	-2.8559	1.5055	0.10274	-2.583	-1.0374	0.53918	-4.7089	-9.4085	-84.746	-40.551	61.236	66.946	-13.227	-84.395	20.81	103.91	13.915	-30.437	-101.77	69.207
-4.7	3.0198	8.1423	-3.5175	6.9467	7.7169	-0.24553	-2.6392	-2.617	1.9822	-0.41094	-3.9766	-0.49046	0.31061	-15.265	-48.689	6.8717	-154.06	134.11	-15.348	-38.709	61.644	9.5588	19.069	-20.547	-55.742	21.878	-9.1427
-5.2349	-14.674	8.3062	-1.0198	8.0252	9.2498	1.1608	-4.7634	-1.4857	1.0291	0.36628	-2.8718	-1.7577	0.45776	-21.396	-707.74	6.5572	99.905	43.14	61.319	56.253	-84.967	45.249	-38.125	31.089	44.19	-50.691	5.8859
